Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,가중치,1,1.1,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,271940.KS,일진하이솔루스,KOSPI,자동차,45627,2012,"₩ 17,370",0.025989367985824074,0,436.8213016910615,0.0222,0.0036755053819900237,51.46633368953073,290.387828964446,PER (3),0.16173719380879326,1.9760026010580904,PBR (3),-0.22887703373342794,0.24,2.6129032258064515,0.8125,0.5151515151515151,0.1406903263274685,Sales (3),20.640212909062704,0.16173719380879326,-0.22887703373342794,1063,249.96,2.5624999999999996,59.81655657519558,14951.746481535887,-0.1392201219610888,8790.474258838973,22525.590288274863,0.2968100338672921
,131290.KQ,티에스이,KOSDAQ,반도체,45627,1995,"₩ 55,000",-0.0072202166064981865,0,435.4150916583771,0.1128,0.1263749525878418,137.27642734952303,17.05592634619824,PER (1),1.079991017829054,1.6150720841792727,PBR (2),0.001595090963889989,-0.1890625,0.3236994219653179,0.16787967006307616,0.5189873417721519,0.0978423250928196,Sales (3),1.7432053387956468,-0.9705236688371078,-0.16533742419675834,401,578.6312499999999,1.935,3224.6855951192283,1865903.8567608327,32.92552466837878,34054.207573000815,65894.89165375658,0.19808893915921066
,195870.KS,해성디에스,KOSPI,반도체,45627,2014,"₩ 39,300",0.10393258426966301,0,430.0127895409976,0.0818,0.08517767923430383,111.46070828344376,23.964846547251764,PER (5),-0.13857489046542903,1.184548338188519,PBR (2),0.07870082020582259,-0.5907906168549087,1.1840056617126682,0.3104342190537913,0.1768916155419223,0.09849352230274326,Sales (3),2.4331393564736277,0.9659431129820972,-0.1975963839535858,1357,12.19,1.4762499999999998,1639.9020090744891,19990.40549061802,-0.4913382826814753,33177.20242645385,48977.84508205249,0.24625560005222624
,002350.KS,넥센타이어,KOSPI,자동차,45627,1958,"₩ 5,930",0.0206540447504302,0,418.4314338496518,0.0626,0.05994340991743344,141.75913391050807,5.742194425404415,PER (1),0.3416342115430877,0.31220082222135964,PBR (2),-0.02054644008985207,-0.1755976916735367,0.252,0.10782747603833866,0.16634615384615384,0.06293006106782627,Sales (3),0.9124724063457456,-0.8036968460348328,-0.15047395313915746,443,29.25166666666667,0.3675,1032.706237490793,30208.37862366818,4.094161656605089,18994.18444130635,6980.362782180084,0.17712694471839519
,200670.KQ,휴메딕스,KOSDAQ,건강관리,45627,2003,"₩ 51,200",-0.021032504780114758,0,417.3122779593577,0.1751,0.2698976691301876,98.1810303049627,14.131768166975194,PER (3),-0.04474739893703794,2.131597089337151,PBR (5),0.015046233017691035,0.043764302059496565,0.15922170457659632,0.16004728132387708,-0.02509760178471835,0.1303142930020615,Sales (3),1.0844373123945534,-0.04474739893703794,0.16321805693705382,1312,14.79375,1.8325,3623.042735703115,53598.38847130795,0.04684352483023346,24019.548654910825,44015.82291012409,-0.14031595878663894
,284740.KS,쿠쿠홈시스,KOSPI,"화장품,의류,완구",45627,2017,"₩ 26,050",0,,415.29941736535454,,,16.076342588646032,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,6.662000000000001,1.05,0xf,0xf,0xf,0xf,0xf,0xf
,090460.KS,비에이치,KOSPI,IT하드웨어,45627,1999,"₩ 17,200",-0.006928406466512715,0,414.86698877362505,0.1042,0.05294535662190972,32.913770180598846,13.7621670633824,PER (3),0.2654866265179219,0.7482829756613528,PBR (2),-0.1330537573800401,-0.41182519280205654,1.340034965034965,0.14755323122898767,-0.2685220007521625,0.059557036884758545,Sales (3),2.310754158238575,0.2654866265179219,-0.3355978018545147,1060,10.875,1.12625,1249.803168409777,13591.609456456326,-0.20979014788044614,22985.95659589632,25887.93361612823,0.5051124195423389
,336370.KS,솔루스첨단소재,KOSPI,IT하드웨어,45627,2019,"₩ 7,700",0.00917431192660545,0,412.2705698451044,-0.0102,-0.003521257964750158,155.61031405531935,#N/A PER (Oct-25),0xf,,0.9563053297929628,PBR (1),0.0745003705538907,-12.333333333333334,1.0242214532871972,11.142857142857142,1.1795774647887325,0.17252774045082153,Sales (3),,,-0.709440082098606,,209.734,3.29125,0x24,0x24,0x24,8051.821693461676,26500.558148605738,2.4416309283903557
,389650.KQ,넥스트바이오메디컬,KOSDAQ,건강관리,45627,2014,"₩ 68,100",-0.018731988472622474,0,402.47790251527636,0.0894,0.13306451612903228,142.33577565603542,#N/A PER (Oct-25),0xf,,12.619280138494544,PBR (5),-0.007137675964237422,-1.9585492227979275,2.862162162162162,0.7053701015965167,6.216216216216216,0.6618339536921534,Sales (3),,,1.4780127910642205,,87.62,5.0925,0x24,0x24,0x24,5396.504337221584,27481.698337300917,-0.5964508320513815
,121600.KQ,나노신소재,KOSDAQ,화학,45627,2000,"₩ 46,200",0.002169197396963085,0,399.9828762256643,0.0558,0.10905125408942204,210.31979405151054,#N/A PER (Oct-25),0xf,,2.159730197979813,PBR (1),0.24839895836983428,5.880794701986755,0.7774762550881954,1.250381679389313,,0.37651301537901116,Sales (3),,,-0.4453341385605617,,85.83571428571427,3.8937500000000003,0x24,0x24,0x24,21391.560873304894,83293.39015043093,0.8028872326933103
,095660.KQ,네오위즈,KOSDAQ,소프트웨어,45627,2007,"₩ 24,800",-0.017821782178217838,0,392.1305954241864,0.0762,0.12905718701700156,-10.534868508652597,21.616711888952153,PER (2),-0.07169630623427325,0.9390085931028082,PBR (2),-0.01416420671621188,15.853211009174313,0.037016875340228635,0.231496062992126,-0.91484375,0.06277122248470156,Sales (3),3.44372963171468,-0.4371014416001001,-0.17267965365391358,525,38.402499999999996,1.135,1147.260514337278,44057.67190183731,0.7765190282998915,26410.83391798604,29976.296496914158,0.20872163294008694
,003160.KS,디아이,KOSPI,반도체,45627,1961,"₩ 19,550",0.008251676121712181,0,389.89413102174217,0.1953,0.11214837329032656,124.93491262207849,33.45989444357538,PER (2),-0.12748409156555618,2.9425905442460207,PBR (5),0.02529287255958912,24.743589743589745,0.37250996015936255,0.3076923076923077,1.0526315789473684,0.3435418376551237,Sales (3),0.9739685469449357,-0.4969004331304684,0.6543024844671936,1209,66.50750000000001,1.77875,584.2815802353431,38859.10719750208,0.9876781175192881,6643.80575755887,11817.66949125784,-0.3955156270456348
,005880.KS,대한해운,KOSPI,운송,45627,1968,"₩ 1,707",0.007674144037780328,0,388.47093932073324,0.064,0.16725796110279975,51.67995627435618,3.1365313288054844,PER (1),0.015058682461321915,0.2652887288915128,PBR (1),0.10536970371463661,0.08875739644970414,-0.28442028985507245,0.05569620253164557,-0.34070221066319895,-0.08503681691594267,Sales (3),-0.3688439246151332,-0.7853895772284992,-0.384837730106637,216,14.615000000000002,0.43125,544.2317710405569,7953.947333757739,3.659605936589185,6434.498770952538,2774.877594973282,0.6255873432766739
,010780.KS,아이에스동서,KOSPI,"건설,건축관련",45627,1975,"₩ 18,150",0.008333333333333304,0,386.077589882052,0.0621,0.1379879597868744,314.01814774734163,#N/A PER (Oct-25),0xf,,0.4017569295193633,PBR (1),0.18163802799812734,1.3167006109979633,0.9942122186495177,0.5846501128668171,-3.279480037140204,0.033732051952822674,Sales (3),,,-0.3842805677864164,,8.215714285714286,0.6525,0x24,0x24,0x24,45176.5698769988,29477.711844741716,0.6241163550821882
,097520.KS,엠씨넥스,KOSPI,IT하드웨어,45627,2004,"₩ 29,800",-0.0016750418760469454,0,381.2955094500497,0.1537,0.05356980261627025,42.89398914852066,8.620240822028268,PER (2),-0.12745079298758588,1.176446359750362,PBR (2),-0.0750298891397645,-0.027416619559072923,0.12845103167683813,0.1274787535410765,0.40620031796502387,0.1367051727811743,Sales (3),0.6305716635775588,-0.39881504161602177,-0.2971194265867889,411,14.338750000000001,1.67375,3456.979986434801,49568.77178049201,0.6633816033722151,25330.52166213805,42396.96063200356,0.422716799731663
,099190.KQ,아이센스,KOSDAQ,건강관리,45627,2000,"₩ 19,460",0.0067252974650802155,0,378.8939178627256,0.0183,0.02827079610879492,158.82374344369157,#N/A PER (Oct-25),0xf,,1.6653164614512967,PBR (3),-0.04429471365779247,3.6769230769230767,0.28160919540229884,2.7399103139013454,-2.2745098039215685,0.12565433051365385,Sales (3),,,-0.04429471365779247,,70.63285714285715,1.7425000000000002,0x24,0x24,0x24,11685.466666822545,20361.92566693829,0.046347670449038425
,016380.KS,KG스틸,KOSPI,철강,45627,1982,"₩ 5,360",0.017077798861480087,0,374.4826630666477,0.07730000000000001,0.0607555553645634,60.30267845419853,3.672913977386378,PER (2),0.10692453641329913,0.2550291670068547,PBR (1),0.1088224652471943,0.11477869467366841,0.10699865410497982,0.11306990881458967,0.06982343499197431,0.007944393914872873,Sales (3),4.623277768880815,-0.30122920763160466,-0.4924792696381002,313,5.25625,0.5025000000000001,1459.3317548411906,7670.612536384007,0.43108442842985206,21017.203886549705,10561.144952991228,0.970362864364035
,033100.KQ,제룡전기,KOSDAQ,기계,45627,1986,"₩ 33,100",0.009146341463414531,,374.340628108569,,,79.58428140020033,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,-0.16747532206792706,#N/A Sales (3),Sales (3),,,,,24.994000000000003,2.35,0xf,0xf,0xf,0xf,0xf,0xf
,053030.KQ,바이넥스,KOSDAQ,건강관리,45627,1985,"₩ 16,060",0.0031230480949406836,0,371.80176211453744,0.0839,0.0984813921658085,116.69780532294867,#N/A PER (Oct-25),0xf,,2.7746192679418247,PBR (3),0.032896888949958125,1.1248860528714677,3.145985401459854,0.5950704225352113,-1.74937343358396,0.26586491944706553,Sales (3),,,0.032896888949958125,,58.621428571428574,2.68625,0x24,0x24,0x24,5788.181530186335,15548.502635463043,-0.031849150967432016
,016800.KS,퍼시스,KOSPI,"건설,건축관련",45627,1983,"₩ 46,000",0.014332965821389099,,370.55918715361656,,,46.27838074310388,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,18.74,0.596,0xf,0xf,0xf,0xf,0xf,0xf
,348210.KQ,넥스틴,Kosdaq,반도체,45627,2010,"₩ 52,200",0.01953125,0,368.48927099616316,0.1881,0.34282018111254847,198.61988155880056,30.92735872754934,PER (4),0.05897478950691126,3.281285471493219,PBR (2),-0.14270791077904132,-0.6111111111111112,1.457004160887656,0.019757267852102738,0.2046783625730994,0.056022984473258194,Sales (3),5.5204768218501625,0.3931242670067272,-0.3849511768522551,1096,22.199999999999996,5.335,1687.825994448776,37469.73707676282,-0.2821889448896011,15908.39945304889,84871.31108201583,0.6258871854792305
,001060.KS,JW중외제약,KOSPI,건강관리,45627,1945,"₩ 21,250",0.004728132387706863,0,365.6224953815546,0.19390000000000002,0.12729323557708255,96.21146599848578,8.919452987733273,PER (2),0.022384524336606093,1.4103001477640726,PBR (2),-0.09812940190946584,-0.10451761102603369,0.38563488670371954,0.09287257019438445,-0.036517890077462194,0.08240323221957492,Sales (3),1.082415428070363,-0.22089506585529717,-0.33397867874187825,496,11.448333333333332,2.1174999999999997,2382.433096426951,27274.888232261208,0.2835241521064098,15067.714510056823,31905.885475045317,0.5014534341197796
,089590.KS,제주항공,KOSPI,운송,45627,2005,"₩ 6,300",-0.009433962264150941,0,364.41431007531617,0.06570000000000001,0.02794859280950057,16.30285119347857,#N/A PER (Oct-25),0xf,,1.3909918481193742,PBR (1),0.26453804374488543,-2.4592592592592593,2.1954314720812182,0.7813163481953291,-0.7582811101163832,-0.008877698672197426,Sales (3),,,-0.47829654078973305,,13.862499999999999,2.66625,0x24,0x24,0x24,4529.142286863595,12075.825622350058,0.9167977178333424
,093050.KS,LF,KOSPI,"화장품,의류,완구",45627,2006,"₩ 17,700",0.014326647564469885,,362.53943441807587,,,92.45624475880075,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,-0.23684210526315788,#N/A Sales (3),Sales (3),,,,,8.568,0.308,0xf,0xf,0xf,0xf,0xf,0xf
,058970.KQ,엠로,KOSDAQ,소프트웨어,45627,2000,"₩ 42,950",0.04884004884004889,0,359.2519539576524,0.18350000000000002,0.16746883870171542,21.91411203613462,32.73427037100104,PER (4),-0.046025551751671445,5.229208432508785,PBR (2),-0.010439563333642266,-0.2194668319900806,0.38602065131056396,0.42464183381088827,,0.2078796622738352,Sales (3),1.574674021159459,0.1667000641395482,-0.31722429475974734,990,28.057142857142857,7.65875,1312.0805661228048,36813.23188378841,-0.14288167907361093,8213.480214900163,62904.991595866624,0.4646098159689551
,189300.KQ,인텔리안테크,KOSDAQ,IT하드웨어,45627,2004,"₩ 47,450",0.01388888888888884,0,356.9134574392496,0.0902,0.0684526911984433,195.12394392441308,#N/A PER (Oct-25),0xf,,1.833618673599512,PBR (2),-0.13864067006482128,2.2669039145907472,6.817415730337078,0.5048508803449515,0.7658333333333334,0.20368947523973338,Sales (3),,,-0.35150533206029644,,164.22142857142856,2.8275,0x24,0x24,0x24,25877.790558738467,73169.45280483302,0.5420327250755115
,091810.KS,티웨이항공,KOSPI,운송,45627,2003,"₩ 1,880",0.026761332605133914,0,354.08505044763393,0.0139,0.016640804751458075,15.056941630631734,-4.4943626309560765,PER (1),-1.8988725261912154,7.8843188129263195,PBR (4),0.037581024895715576,-0.4495114006514658,1.2269662921348314,2.4158415841584158,-44.857142857142854,0.08850083392128334,Sales (3),-0.5078328001918678,-1.4641338345221422,0.41613270101954547,1018,9.683333333333334,5.5675,-418.3018048101008,-4050.555809911143,-3.154550962718693,238.44799336598933,1327.5592030651455,-0.29385148773130554
,079370.KQ,제우스,KOSDAQ,반도체,45627,1988,"₩ 16,400",0.02244389027431426,,353.49758419781153,,,188.9946557469827,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,0.06132075471698113,#N/A Sales (3),Sales (3),,,,,19.424,1.17,0xf,0xf,0xf,0xf,0xf,0xf
,453340.KS,현대그린푸드,KOSPI,필수소비재,45627,2023,"₩ 15,190",0.007294429708222916,0,351.65255080289893,0.127,0.04883794969754855,36.621844049396216,6.074526720350525,PER (3),-0.006131099419089514,0.6997037643347805,PBR (4),0.027465145866050644,0.1757437070938215,0.15064227325807708,0.11332882273342354,-0.10852713178294573,0.04191161728313184,Sales (3),1.4493658594261258,-0.006131099419089514,0.0898812528579136,1281,6.112,0.642,2500.6063351588114,15283.705920490655,0.0061689216912872435,21709.187193585236,13937.298178281722,-0.08246884935604193
,228760.KQ,지노믹트리,KOSDAQ,건강관리,45627,2000,"₩ 20,750",0.027227722772277252,,349.8708256359244,,,109.56436702191706,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,0.07048458149779736,#N/A Sales (3),Sales (3),,,,,,3.018,0xf,0xf,0xf,0xf,0xf,0xf
,215200.KQ,메가스터디교육,KOSDAQ,"미디어,교육",45627,2000,"₩ 45,000",-0.015317286652078765,0,349.74385391502057,0.1826,0.14184536690930555,18.757307783530308,5.748082737622754,PER (1),0.26054446000499,0.9095435941732766,PBR (2),-0.14395897018985748,1.24455023803558,0.06028131279303416,0.039060854916824594,-0.4321286283437678,0.006293011460704176,Sales (3),9.134073207264674,-0.3908509484569872,-0.37488412771596125,345,9.43625,1.4550000000000003,7828.697333366976,73873.54521198412,0.6416343380440916,49475.36356506633,71986.65398717152,0.5997034219371449
,272290.KQ,이녹스첨단소재,KOSDAQ,디스플레이,45627,2017,"₩ 24,200",0.004149377593360981,0,346.37388091516266,0.12119999999999999,0.17205042065064466,85.61225274668435,6.916591283941456,PER (2),-0.13366634927929166,0.8842095693449935,PBR (2),-0.1578956482428634,0.0002858776443682104,-0.08316661903400972,0.30766832917705733,0.24528301886792453,0.10779804302066205,Sales (3),0.6416249395748054,-0.32306422471823293,-0.3773172046866242,375,10.217500000000001,1.42,3498.833313482925,35749.32938051179,0.47724501572362743,27369.07724028244,38864.08968120106,0.6059541190578952
,456040.KS,OCI,KOSPI,화학,45627,2023,"₩ 56,700",0.04227941176470584,,346.0392923120648,,,,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,10.32,0.675,0xf,0xf,0xf,0xf,0xf,0xf
,178920.KS,PI첨단소재,KOSPI,화학,45627,2008,"₩ 16,550",0.007917174177831887,0,342.61404007389507,0.1073,0.18016174607814478,91.6475491393789,15.665502029486298,PER (2),0.1161171929404996,1.3593597703895708,PBR (1),0.19242085121892183,0.4045226130653266,0.2567084078711986,0.19572953736654805,-0.05463182897862233,0.0965025578198515,Sales (3),1.6233250582570313,-0.14027037078475824,-0.4377001983910772,526,18.22142857142857,2.4175,1056.4615145335822,19250.238025536917,0.1631563761653727,12174.849043279422,29432.697562128003,0.7784107288294866
,014830.KS,유니드,KOSPI,화학,45627,1980,"₩ 71,200",0.007072135785006983,0,342.3711098479465,0.0888,0.09414302205480285,105.69668009192378,5.522310672098144,PER (2),-0.10470188718643925,0.4343615516911755,PBR (2),-0.014214918147686828,0.17585441633377719,0.15808545976143742,0.09908735332464146,-0.06723524053986918,0.0953861008423488,Sales (3),0.5789429092216746,-0.3195982538613099,-0.16669246677951954,582,8.11625,0.5212500000000001,12893.153650290433,104644.05831416974,0.4697199201428335,163918.7440112612,85442.64531586992,0.2000371533127796
,093320.KQ,케이아이엔엑스,KOSDAQ,소프트웨어,45627,2000,"₩ 95,500",-0.00624349635796051,0,333.215859030837,0.109,0.1710010966630111,35.33607481305236,27.27097571415841,PER (5),-0.011204651408324384,2.300328960284136,PBR (3),0.024075218824323397,-0.06481231433972455,0.4380594859948022,0.22208835341365463,,0.13202912759699642,Sales (3),2.065527221947561,0.43408798864962406,0.024075218824323397,1588,19.01625,2.24625,3501.891571500274,66592.84559654209,-0.302692716266575,41515.801282701694,93254.86863126868,-0.02350922899195107
,078340.KQ,컴투스,KOSDAQ,소프트웨어,45627,1998,"₩ 36,500",-0.002732240437158473,0,331.2503907915305,0.0269,0.048995215311004786,50.89342167038121,#N/A PER (Oct-25),0xf,,0.4341430474062483,PBR (1),0.03367392239582934,1.1304656109666746,1.013586956521739,0.15789473684210525,-13.91908396946565,0.07415557769075798,Sales (3),,,-0.4673091442868118,,20.540000000000003,0.815,0x24,0x24,0x24,84073.6716113876,68520.0423632809,0.8772614346104355
,007810.KS,코리아써키트,KOSPI,IT하드웨어,45627,1972,"₩ 19,000",0.0337323177366704,0,327.45132869120357,0.10640000000000001,0.04729351871492758,60.795765116141965,#N/A PER (Oct-25),0xf,,1.2982347785740962,PBR (3),0.11197839706560697,1.202564659856553,0.9324034334763949,0.15657967795669073,-2.125679347826087,0.05176373937739512,Sales (3),,,0.11197839706560697,,15.88,1.1675,0x24,0x24,0x24,14635.257284409272,17086.662879547825,-0.10070195370800927
,183190.KS,아세아시멘트,KOSPI,"건설,건축관련",45627,2013,"₩ 12,080",-0.0016528925619834212,0,321.0856188716782,0.058499999999999996,0.10928013876843018,70.9619443716129,7.261593987096378,PER (3),0.10379539990064668,0.3892521102668141,PBR (3),0.007772453765214404,-0.2490530303030303,0.17654476670870115,-0.006966773847802787,,0.007952442587505219,Sales (3),9.1312749601056,0.10379539990064668,0.007772453765214404,1317,6.578749999999999,0.38625000000000004,1663.546601678058,10944.057205789524,-0.0940349995207348,31033.871574182926,11986.832895528156,-0.007712508648331506
,171090.KQ,선익시스템,KOSDAQ,디스플레이,45627,1990,"₩ 46,100",-0.02330508474576276,0,320.5637345459713,0.5593,0.18774284705051214,182.9631196654434,#N/A PER (Oct-25),0xf,,4.3539097524593044,PBR (4),-0.20065913896329468,3.135135135135135,0.22832278481012658,0.4211000901713255,-3.4578313253012047,0.7916389153516583,Sales (3),,,0.43515772639779327,,11.4225,3.0337499999999995,0x24,0x24,0x24,10588.184556182046,32121.90489731728,-0.30321247511242344
,460860.KS,동국제강,KOSPI,철강,45627,2023,"₩ 9,140",0.005500550055005604,0,320.4042205485292,0.0406,0.03871465862715541,76.70014293137632,14.267497523611183,PER (5),-0.01806624063240303,0.2644291277333823,PBR (3),-0.020632860246732387,-0.10398860398860399,1.5135135135135136,0.21821631878557876,,0.008219521082053018,Sales (3),17.35806427306777,0.8333972659484943,-0.020632860246732387,1593,7.782000000000001,0.27,640.6168975935883,4985.2806970733045,-0.45456447515609355,34565.02722807318,9332.557351579759,0.02106754393651622
,005610.KS,SPC삼립,KOSPI,필수소비재,45627,1968,"₩ 51,600",-0.011494252873563204,,320.0471081426744,,,29.64790204212883,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,0.003303303303303303,#N/A Sales (3),Sales (3),,,,,10.61,1.438,0xf,0xf,0xf,0xf,0xf,0xf
,009900.KS,명신산업,KOSPI,자동차,45627,1982,"₩ 8,470",-0.004700352526439522,0,315.77518829046465,0.1316,0.08279484099497603,41.714419278841696,4.5086261321408765,PER (1),0.318311734544116,0.5786280198648587,PBR (1),0.31506368151104236,-0.2764227642276423,0.18651685393258427,0.17329545454545456,0.02585487906588824,0.046749001022315335,Sales (3),0.9644326153597834,-0.50779190697152,-0.7929774526422688,174,9.159999999999998,2.7950000000000004,1878.6210592223367,17208.168902476602,1.0316610274470603,14638.07439186614,40913.417925265865,3.8303917267137972
,025900.KQ,동화기업,KOSDAQ,"건설,건축관련",45627,1948,"₩ 8,810",0.0022753128555177415,0,315.7584908341622,-0.0161,0.01795320394381857,79.59693467645508,-38.093010305158906,PER (1),-2.456154828178857,0.4443196912155028,PBR (1),0.03330160747791355,0.05761316872427984,-0.29694323144104806,0.8653198653198653,,0.02341270875057881,Sales (3),-16.27022772587865,-1.957271158615151,-0.6023984866080512,64,39.79333333333333,1.1175000000000002,-231.27602490388816,-9203.243951008722,-2.044636089785326,19828.065634225957,22157.86334624751,1.5150809700621468
,029530.KS,신도리코,KOSPI,IT하드웨어,45627,1960,"₩ 43,800",-0.0011402508551880963,,314.0608924257496,,,73.66720024834987,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,5.47,0.302,0xf,0xf,0xf,0xf,0xf,0xf
,069080.KQ,웹젠,KOSDAQ,소프트웨어,45627,2000,"₩ 12,750",-0.03189066059225509,0,313.4583629387523,0.0775,0.22327365728900253,47.51004581126862,12.066653905131387,PER (4),-0.013255328211682404,0.5570704305772268,PBR (1),0.13687842974944253,-0.40515653775322286,0.7069143446852425,-0.20556227327690446,0.021316614420062698,0.005865236755893164,Sales (3),20.573174463941765,0.17294327145870136,-0.4351630615186547,909,10.287499999999998,0.9862500000000001,1056.6309517320306,10870.090915943261,-0.1474438497299403,22887.59068900618,22572.88631703235,0.7704224562378312
,200130.KQ,콜마비앤에이치,Kosdaq,건강관리,45627,2014,"₩ 15,000",0.006711409395973256,0,311.4194969447207,0.0666,0.0654500244216509,34.33929639075977,21.543421937729846,PER (4),-0.0661715675019573,1.049017798982377,PBR (1),0.2638768662438278,0.16286644951140064,0.38095238095238093,,-0.06116207951070336,#N/A Sales (3),Sales (3),,0.11913880195999194,-0.44995321401673116,834,19.25,1.907142857142857,696.2682178976362,13403.163194529498,-0.10645578703136682,14299.090076975894,27270.40750394688,0.818027166929792
,034950.KQ,한국기업평가,KOSDAQ,"상사,자본재",45627,1983,"₩ 96,000",-0.0020790020790020236,,310.3576808298991,,,20.99215726377199,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,17.514,3.5040000000000004,0xf,0xf,0xf,0xf,0xf,0xf
,014940.KQ,오리엔탈정공,KOSDAQ,조선,45627,1980,"₩ 9,570",-0.0010438413361169019,0,310.2143669177206,0.21539999999999998,0.15299921785692797,9.039520914860638,15.944787885563562,PER (3),0.07935609311650449,3.3820771647824146,PBR (5),0.031121086823906907,0.05944055944055944,0.1188118811881188,0.22713864306784662,-0.048252911813643926,0.0796713877490096,Sales (3),2.001319210830713,0.07935609311650449,0.5630628144574996,1732,14.7725,2.16375,600.1961310921354,8866.39734655857,-0.07352169837423517,2829.622014439072,6122.594633742541,-0.3602304457949278
,365340.KQ,성일하이텍,KOSDAQ,IT가전,45627,2017,"₩ 35,650",-0.0014005602240896309,0,310.05662924541707,-0.0256,-0.004501716279331495,173.05605781674453,-6.074185452517583,PER (1),-1.617923240337496,2.8864704323332835,PBR (4),-0.12762510545272876,0.4080352228948817,1.0983637039791745,5.858223062381852,-1.0619609623241035,0.4106168377791147,Sales (3),-0.14792830915972088,-1.15478589418405,0.21920609602250618,887,39.2425,2.3675,-5869.099697182287,-230318.1448666759,-7.460537022908159,12350.724123365524,29240.33936206788,-0.17979412729122357
,344820.KS,KCC글라스,KOSPI,"건설,건축관련",45627,2020,"₩ 27,100",-0.0018416206261510082,0,308.0854057126616,0.013500000000000002,0.01404236702090125,67.17825524081788,#N/A PER (Oct-25),0xf,,0.3050484230096453,PBR (1),0.016828076698817807,-2.542350907519447,1.5928831605491733,0.8109640831758034,,0.022536002559547498,Sales (3),,,-0.2604886714917689,,8.724285714285715,0.4125,0x24,0x24,0x24,88838.35468686599,36645.82130833222,0.3522443287207462
,104830.KQ,원익머트리얼즈,KOSDAQ,화학,45627,2006,"₩ 34,800",0.019033674963396807,0,305.9280943583913,0.08929999999999999,0.18302620032593706,69.35564637232254,11.030819357580363,PER (3),-0.025115390403856575,0.8569439417019163,PBR (3),-0.006441806722415788,0.30757035275465716,0.17550772961503486,0.018566271273852502,-0.1717005909389363,0.04287330044284737,Sales (3),2.5728878447986743,-0.025115390403856575,-0.006441806722415788,1126,11.315,0.8624999999999999,3154.7973792250973,35696.53234593198,0.025762423733677542,40609.42414842931,35025.62832802028,0.006483572644260915
,013030.KQ,하이록코리아,KOSDAQ,기계,45627,1978,"₩ 36,100",0.002777777777777768,0,301.8544834446497,0.10859999999999999,0.287649248940814,284.9487319429825,9.526247941264703,PER (2),0.03342577164713023,0.9392854937911705,PBR (5),0.020962493251272196,0.023130715438407747,0.19742376445846477,0.08298572996706916,,0.07808369964269378,Sales (3),1.2200046853384547,-0.18413463729667456,0.29333630814619016,1269,11.67625,0.72625,3789.529752173065,44247.49676881075,0.22569243126899585,38433.46909818884,27912.306932559644,-0.22680590214516216
,170900.KS,동아에스티,KOSPI,건강관리,45627,2013,"₩ 45,650",0.007726269315673218,0,301.03367912462693,0.0383,0.053165480751687644,97.68018977622208,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,0.8642350557244174,#N/A Sales (3),Sales (3),,,,,42.015,0.9120000000000001,0xf,0xf,0xf,0xf,0xf,0xf
,192650.KS,드림텍,KOSPI,IT하드웨어,45627,1998,"₩ 6,110",0.004934210526315708,0,297.6065084553077,,0.04333897543295942,47.2287881196455,59.46958137644195,PER (3),0.4299009708209174,#N/A PBR (Oct-25),0xf,,1.0714285714285714,1.3793103448275863,0.31521739130434784,-0.8498659517426274,0.10934884512300039,Sales (3),5.43851938349673,0.4299009708209174,,,41.589999999999996,2.004,102.7416009761991,4273.02318460012,-0.30065086995088053,0xf,0xf,0xf
,204620.KQ,글로벌텍스프리,KOSDAQ,은행,45627,2014,"₩ 6,500",0.09983079526226724,,295.13606650561314,,,-60.14863089278167,#N/A PER (Oct-25),0xf,,#N/A PBR (Oct-25),0xf,,,,,,#N/A Sales (3),Sales (3),,,,,41.06,2.138,0xf,0xf,0xf,0xf,0xf,0xf
